Time,Repeat.measurement,image,genus,species,species_author,Lat,Long,median or best estimate Ma,PaleoLat,Form,length,Zooid,width,area
Recent.PDT,1,PDT4465,Microporella,coronata,"(Auduoin & Savigny, 1826)",,,,,Sheet,788.9,3,388.69,237249.15
Maastrichtian.PDT,1,pdt4555,Kronothoa,quitmanensis,"Taylor & McKinney, 2006",032N,085W,70,033N,Sheet,243.44,1,165.85,31070.19
Maastrichtian.PDT,1,pdt4555,Kronothoa,quitmanensis,"Taylor & McKinney, 2006",,,,,Sheet,244.47,2,176.4,37338.3
Maastrichtian.PDT,1,pdt4555,Kronothoa,quitmanensis,"Taylor & McKinney, 2006",,,,,Sheet,249.82,3,160.07,29613.85
Maastrichtian.PDT,1,pdt4559,Marginaria,wilsoni,"Taylor & McKinney, 2006",034N,078W,70,033N,Sheet,351.19,1,202.39,53802.93
Maastrichtian.PDT,1,pdt4559,Marginaria,wilsoni,"Taylor & McKinney, 2006",,,,,Sheet,352.67,2,178.95,52197.62
Maastrichtian.PDT,1,pdt4559,Marginaria,wilsoni,"Taylor & McKinney, 2006",,,,,Sheet,312.03,3,190.46,47787.16
Maastrichtian.PDT,1,pdt4581,Balantiostoma,pusillum, (v. Hagenow),052N,006E,67,041N,Sheet,471.05,1,338.95,116504.46
Maastrichtian.PDT,1,pdt4581,Balantiostoma,pusillum, (v. Hagenow),,,,,Sheet,520.1,2,333.03,128533.43
Maastrichtian.PDT,1,pdt4581,Balantiostoma,pusillum, (v. Hagenow),,,,,Sheet,446.65,3,322.26,116162.7
Maastrichtian.PDT,2,pdt4581,Balantiostoma,pusillum, (v. Hagenow),,,,,Sheet,437.7,1,,
Maastrichtian.PDT,2,pdt4581,Balantiostoma,pusillum, (v. Hagenow),,,,,Sheet,480.07,2,,
Maastrichtian.PDT,2,pdt4581,Balantiostoma,pusillum, (v. Hagenow),,,,,Sheet,508.98,3,,
Maastrichtian.PDT,3,pdt4581,Balantiostoma,pusillum, (v. Hagenow),,,,,Sheet,452.19,1,,
Maastrichtian.PDT,3,pdt4581,Balantiostoma,pusillum, (v. Hagenow),,,,,Sheet,474.66,2,,
Maastrichtian.PDT,3,pdt4581,Balantiostoma,pusillum, (v. Hagenow),,,,,Sheet,517.22,3,,
Maastrichtian.PDT,1,PDT4582,Balantiostoma,powersa,"Taylor & McKinney, 2006",032N,088W,70,034N,Sheet,508.37,1,373.16,147280.47
Maastrichtian.PDT,1,PDT4582,Balantiostoma,powersa,"Taylor & McKinney, 2006",,,,,Sheet,582.02,2,387.08,160269.23
Maastrichtian.PDT,1,PDT4582,Balantiostoma,powersa,"Taylor & McKinney, 2006",,,,,Sheet,557,3,351.26,201482.84
Maastrichtian.PDT,1,PDT4588,Peedeesella,bisinuosa ,"(Guha & Nathan, 1996)",011N,079E,72,039S,Sheet,411.65,1,274.58,81375.07
Maastrichtian.PDT,1,PDT4588,Peedeesella,bisinuosa ,"(Guha & Nathan, 1996)",,,,,Sheet,387.62,2,260.97,66473.77
Maastrichtian.PDT,1,PDT4588,Peedeesella,bisinuosa ,"(Guha & Nathan, 1996)",,,,,Sheet,286.15,3,229.61,62644.67
Maastrichtian.PDT,1,PDT4597,Balantiostoma,octospinigera,"Taylor & McKinney, 2006",032N,088W,70,034N,Sheet,424.95,1,401.17,104718.34
Maastrichtian.PDT,1,PDT4597,Balantiostoma,octospinigera,"Taylor & McKinney, 2006",,,,,Sheet,338.44,2,251.15,68903.81
Maastrichtian.PDT,1,PDT4597,Balantiostoma,octospinigera,"Taylor & McKinney, 2006",,,,,Sheet,419.87,3,321.93,82823.53
Maastrichtian.PDT,1,pdt4600,Monoceratopora,mitrifera ,"mitrifera Taylor & McKinney, 2006",040N,075W,70,038N,Sheet,507.51,1,335.66,123206.89
Maastrichtian.PDT,1,pdt4600,Monoceratopora,mitrifera ,"mitrifera Taylor & McKinney, 2006",,,,,Sheet,599.96,2,382.8,165620.02
Maastrichtian.PDT,1,pdt4600,Monoceratopora,mitrifera ,"mitrifera Taylor & McKinney, 2006",,,,,Sheet,481.97,3,333.03,113767.93
Maastrichtian.PDT,1,PDT4645,Balantiostoma,danei,"(Shaw, 1967)",033N,088W,68,034N,Sheet,493.16,1,251.95,95648.66
Maastrichtian.PDT,1,PDT4645,Balantiostoma,danei,"(Shaw, 1967)",,,,,Sheet,370.19,2,250.64,71703.6
Maastrichtian.PDT,1,PDT4645,Balantiostoma,danei,"(Shaw, 1967)",,,,,Sheet,414.8,3,293.78,93975.84
Oligocene.PDT,1,pdt4653,Hippopodina,,,024N,055E,24,017N,Sheet,1228.83,1,802.17,684004.94
Oligocene.PDT,1,pdt4653,Hippopodina,,,,,,,Sheet,1011.71,2,785.17,605827.16
Oligocene.PDT,1,pdt4653,Hippopodina,,,,,,,Sheet,957.88,3,732.26,587965.43
Maastrichtian.PDT,1,PDT4664,Escharifora,quoyiana ,(v. Hagenow),052N,006E,67,041N,Erect,332.16,1,275.47,73339.91
Maastrichtian.PDT,1,PDT4664,Escharifora,quoyiana ,(v. Hagenow),,,,,Erect,359.73,2,217.76,67233.73
Maastrichtian.PDT,1,PDT4664,Escharifora,quoyiana ,(v. Hagenow),,,,,Erect,315.2,3,265.92,66747.21
Maastrichtian.PDT,1,pdt4669,Beisselinopsis,,,052N,006E,67,041N,Erect,510.58,1,301.76,115246.23
Maastrichtian.PDT,1,pdt4669,Beisselinopsis,,,,,,,Erect,473.95,2,279.5,117857.8
Maastrichtian.PDT,1,pdt4669,Beisselinopsis,,,,,,,Erect,419.31,3,261.69,98985.07
Maastrichtian.PDT,1,PDT4670,Stamenocella?,,,052N,006E,67,041N,Erect,493.25,1,267.22,107735.46
Maastrichtian.PDT,1,PDT4670,Stamenocella?,,,,,,,Erect,531.3,2,292.07,130858.73
Maastrichtian.PDT,1,PDT4670,Stamenocella?,,,,,,,Erect,545.76,3,317.44,141613.57
Miocene.PDT,1,PDT4685,Macropora,septispinosa,"Gordon & Taylor, 2008",046S,168E,20,047S,Sheet,707.13,1,652.6,370824.872
Miocene.PDT,1,PDT4685,Macropora,septispinosa,"Gordon & Taylor, 2008",,,,,Sheet,668.65,2,752.61,388864.575
Miocene.PDT,1,PDT4685,Macropora,septispinosa,"Gordon & Taylor, 2008",,,,,Sheet,805.46,3,585.19,383455.29
Maastrichtian.PDT,1,pdt4707,Castanopora,castanea,Lang,054N,013E,75,044N,Sheet,796.71,1,635.93,418369.25
Maastrichtian.PDT,1,pdt4707,Castanopora,castanea,Lang,,,,,Sheet,835.33,2,523.68,359452.16
Maastrichtian.PDT,1,pdt4707,Castanopora,castanea,Lang,,,,,Sheet,864.23,3,511.53,333953.62
Maastrichtian.PDT,1,pdt4711,Castanopora,glandulosa,Lang,054N,013E,75,044N,Sheet,1036.52,1,602.3,479394.33
Maastrichtian.PDT,1,pdt4711,Castanopora,glandulosa,Lang,,,,,Sheet,1080.18,2,662.78,494781.64
Maastrichtian.PDT,1,pdt4711,Castanopora,glandulosa,Lang,,,,,Sheet,1029.3,3,660.61,475674.21
Maastrichtian.PDT,1,PDT4715,Crustoporina,prona ,"(Stoliczka, 1873)",011N,079E,72,039S,Sheet,438.89,1,233.24,80528.72
Maastrichtian.PDT,1,PDT4715,Crustoporina,prona ,"(Stoliczka, 1873)",,,,,Sheet,490.23,2,281.22,91832.53
Maastrichtian.PDT,1,PDT4715,Crustoporina,prona ,"(Stoliczka, 1873)",,,,,Sheet,444.73,3,287.68,96030.45
Eocene.PDT,1,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",045S,171E,36,049S,Sheet,990.27,1,661.73,522562.43
Eocene.PDT,1,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",,,,,Sheet,779.91,2,774.58,507925.09
Eocene.PDT,1,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",,,,,Sheet,809.75,3,679.27,465618.31
Eocene.PDT,2,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",,,,,Sheet,1002.86,1,,
Eocene.PDT,2,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",,,,,Sheet,819.05,2,,
Eocene.PDT,2,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",,,,,Sheet,812.7,3,,
Eocene.PDT,3,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",,,,,Sheet,1020.61,1,,
Eocene.PDT,3,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",,,,,Sheet,815.22,2,,
Eocene.PDT,3,pdt4718,Macropora,bullata ,"Gordon & Taylor, 2008",,,,,Sheet,872.12,3,,
Maastrichtian.PDT,1,PDT4733,Stictostega,ovicincta,"Taylor & McKinney, 2006",035N,089W,70,037N,Sheet,542.88,1,326.33,138469.39
Maastrichtian.PDT,1,PDT4733,Stictostega,ovicincta,"Taylor & McKinney, 2006",Rocky Point Mbr,,,,Sheet,596,2,312.35,139957.48
Maastrichtian.PDT,1,PDT4733,Stictostega,ovicincta,"Taylor & McKinney, 2006",,,,,Sheet,594.24,3,338.17,137801.87
Maastrichtian.PDT,1,PDT4741,Pseudothyracella,elongata," (Shaw, 1967)",034N,088W,68,035N,Erect,348.22,1,239.39,69150.19
Maastrichtian.PDT,1,PDT4741,Pseudothyracella,elongata," (Shaw, 1967)",,,,,Erect,319.82,2,251.94,69261.8
Maastrichtian.PDT,1,PDT4741,Pseudothyracella,elongata," (Shaw, 1967)",,,,,Erect,324.05,3,258.53,68959.66
Maastrichtian.PDT,1,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",034N,078W,70,033N,Runner,639.07,1,336.76,170145.95
Maastrichtian.PDT,1,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",,,,,Runner,640.03,2,350.07,169724.32
Maastrichtian.PDT,1,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",,,,,Runner,671.91,3,312.48,168924.32
Maastrichtian.PDT,2,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",,,,,Runner,652.2,1,,
Maastrichtian.PDT,2,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",,,,,Runner,650.39,2,,
Maastrichtian.PDT,2,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",,,,,Runner,683.75,3,,
Maastrichtian.PDT,3,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",,,,,Runner,643.66,1,,
Maastrichtian.PDT,3,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",,,,,Runner,666.65,2,,
Maastrichtian.PDT,3,pdt4756,Pseudoallantopora,brunswickensis ,"Taylor & McKinney, 2006",,,,,Runner,717.01,3,,
Miocene.PDT,1,pdt4762,Macropora,waimatukuensis ,,046S,168E,20,047S,Sheet,740.41,1,770.65,386729.679
Miocene.PDT,1,pdt4762,Macropora,waimatukuensis ,,,,,,Sheet,665.27,2,702.64,362514.178
Miocene.PDT,1,pdt4762,Macropora,waimatukuensis ,,,,,,Sheet,705.54,3,657.69,329409.263
Oligocene.PDT,1,pdt4779,Macropora,retusa ,"(Uttley, 1949)",045S,171E,33,049S,Sheet,1052.66,1,953.18,827840.61
Oligocene.PDT,1,pdt4779,Macropora,retusa ,"(Uttley, 1949)",,,,,Sheet,1041.31,2,910.09,778957.54
Oligocene.PDT,1,pdt4779,Macropora,retusa ,"(Uttley, 1949)",,,,,Sheet,1218.35,3,1014.96,900857.46
Oligocene.PDT,2,pdt4779,Macropora,retusa ,"(Uttley, 1949)",,,,,Sheet,1058.7,1,984.52,927966.28
Oligocene.PDT,2,pdt4779,Macropora,retusa ,"(Uttley, 1949)",,,,,Sheet,1053.91,2,969.24,754174.04
Oligocene.PDT,2,pdt4779,Macropora,retusa ,"(Uttley, 1949)",,,,,Sheet,1252.29,3,1065.31,885144.44
Oligocene.PDT,3,pdt4779,Macropora,retusa ,"(Uttley, 1949)",,,,,Sheet,1070.15,1,977.01,909235.47
Oligocene.PDT,3,pdt4779,Macropora,retusa ,"(Uttley, 1949)",,,,,Sheet,1077,2,1024.82,749908.1
Oligocene.PDT,3,pdt4779,Macropora,retusa ,"(Uttley, 1949)",,,,,Sheet,1246.24,3,1030.01,900729.23
Turonian.PDT,1,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",050N,015E,94,042N,Sheet,551.66,1,523.53,220379.56
Turonian.PDT,1,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",,,,,Sheet,590.84,2,551.38,252416.06
Turonian.PDT,1,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",,,,,Sheet,541.64,3,574.73,236682.48
Turonian.PDT,2,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",,,,,Sheet,563.67,1,,
Turonian.PDT,2,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",,,,,Sheet,543.91,2,,
Turonian.PDT,2,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",,,,,Sheet,535.61,3,,
Turonian.PDT,3,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",,,,,Sheet,563.25,1,,
Turonian.PDT,3,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",,,,,Sheet,546.67,2,,
Turonian.PDT,3,pdt4866,Wilbertopora,bohemica,"(Prantl, 1938)",,,,,Sheet,545.12,3,,
Turonian.PDT,1,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",050N,014E,93,042N,Sheet,441.68,1,280.45,87783
Turonian.PDT,1,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",,,,,Sheet,387.52,2,287.59,91371.17
Turonian.PDT,1,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",,,,,Sheet,362.65,3,242.45,80789.22
Turonian.PDT,2,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",,,,,Sheet,400.84,1,,
Turonian.PDT,2,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",,,,,Sheet,415.51,2,,
Turonian.PDT,2,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",,,,,Sheet,367.21,3,,
Turonian.PDT,3,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",,,,,Sheet,409.97,1,,
Turonian.PDT,3,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",,,,,Sheet,400.04,2,,
Turonian.PDT,3,pdt4868,Aechmella,michaudiana ,"(d'Orbigny) sensu Prantl, 1938",,,,,Sheet,367.78,3,,
Turonian.PDT,1,pdt4883,Onychocella,reussi ,"Prantl, 1938",050N,015E,93,042N,Sheet,447.42,1,336.85,121540.54
Turonian.PDT,1,pdt4883,Onychocella,reussi ,"Prantl, 1938",,,,,Sheet,492.26,2,456.54,154317.57
Turonian.PDT,1,pdt4883,Onychocella,reussi ,"Prantl, 1938",,,,,Sheet,461.72,3,305.99,140970.27
Turonian.PDT,2,pdt4883,Onychocella,reussi ,"Prantl, 1938",,,,,Sheet,417.97,1,,
Turonian.PDT,2,pdt4883,Onychocella,reussi ,"Prantl, 1938",,,,,Sheet,497.9,2,,
Turonian.PDT,2,pdt4883,Onychocella,reussi ,"Prantl, 1938",,,,,Sheet,438.58,3,,
Turonian.PDT,3,pdt4883,Onychocella,reussi ,"Prantl, 1938",,,,,Sheet,419.13,1,,
Turonian.PDT,3,pdt4883,Onychocella,reussi ,"Prantl, 1938",,,,,Sheet,489.76,2,,
Turonian.PDT,3,pdt4883,Onychocella,reussi ,"Prantl, 1938",,,,,Sheet,583.74,3,,
Turonian.PDT,1,pdt4888,Onychocella,novaki ,"Brydone, 1910",050N,015E,93,042N,Sheet,499.66,1,465.53,184857.31
Turonian.PDT,1,pdt4888,Onychocella,novaki ,"Brydone, 1910",,,,,Sheet,537.72,2,435.52,165544
Turonian.PDT,1,pdt4888,Onychocella,novaki ,"Brydone, 1910",,,,,Sheet,541.22,3,343.53,165169.44
Turonian.PDT,2,pdt4888,Onychocella,novaki ,"Brydone, 1910",,,,,Sheet,512.84,1,,
Turonian.PDT,2,pdt4888,Onychocella,novaki ,"Brydone, 1910",,,,,Sheet,500.97,2,,
Turonian.PDT,2,pdt4888,Onychocella,novaki ,"Brydone, 1910",,,,,Sheet,578.77,3,,
Turonian.PDT,3,pdt4888,Onychocella,novaki ,"Brydone, 1910",,,,,Sheet,513,1,,
Turonian.PDT,3,pdt4888,Onychocella,novaki ,"Brydone, 1910",,,,,Sheet,483.93,2,,
Turonian.PDT,3,pdt4888,Onychocella,novaki ,"Brydone, 1910",,,,,Sheet,583.45,3,,
Turonian.PDT,1,pdt4891,Tyloporella,reussi ,"Voigt, 1989",050N,015E,93,042N,Sheet,739.5,1,298.2,159820.9
Turonian.PDT,1,pdt4891,Tyloporella,reussi ,"Voigt, 1989",,,,,Sheet,539.37,2,318.09,128390.31
Turonian.PDT,1,pdt4891,Tyloporella,reussi ,"Voigt, 1989",,,,,Sheet,638.62,3,335.41,148816.14
Turonian.PDT,2,pdt4891,TyloPorella,reussi ,"Voigt, 1989",,,,,Sheet,583.77,1,,
Turonian.PDT,2,pdt4891,TyloPorella,reussi ,"Voigt, 1989",,,,,Sheet,530.82,2,,
Turonian.PDT,2,pdt4891,TyloPorella,reussi ,"Voigt, 1989",,,,,Sheet,545.17,3,,
Turonian.PDT,3,pdt4891,TyloPorella,reussi ,"Voigt, 1989",,,,,Sheet,585.43,1,,
Turonian.PDT,3,pdt4891,TyloPorella,reussi ,"Voigt, 1989",,,,,Sheet,531.49,2,,
Turonian.PDT,3,pdt4891,TyloPorella,reussi ,"Voigt, 1989",,,,,Sheet,546.54,3,,
Recent.PDT,1,PDT4892,Hippothoa,arctica,Kluge,049N,061W,0,049N,Runner,864.06,1,394.7,206758.94
Recent.PDT,1,PDT4892,Hippothoa,arctica,Kluge,,,,,Runner,783.78,2,244.68,170149.94
Recent.PDT,1,PDT4892,Hippothoa,arctica,Kluge,,,,,Runner,858.17,3,356.09,178169.94
Maastrichtian.PDT,1,PDT4895,Boreasina,novaehanoverensis ,Taylor & McKinney,034N,078W,70,033N,Sheet,316.55,1,132.72,39737.81
Maastrichtian.PDT,1,PDT4895,Boreasina,novaehanoverensis ,Taylor & McKinney,,,,,Sheet,333.07,2,157.21,40862.58
Maastrichtian.PDT,1,PDT4895,Boreasina,novaehanoverensis ,Taylor & McKinney,,,,,Sheet,291.43,3,182.84,40712.61
Recent.PDT,1,PDT4906,Reptadeonella,tubifera," (Canu & Bassler, 1930)",008N,079W,0,008N,Sheet,781.68,1,376.91,202461.78
Recent.PDT,1,PDT4906,Reptadeonella,tubifera," (Canu & Bassler, 1930)",,,,,Sheet,556.53,2,418.75,167780.26
Recent.PDT,1,PDT4906,Reptadeonella,tubifera," (Canu & Bassler, 1930)",,,,,Sheet,627.6,3,394.18,171060.51
Recent.PDT,1,PDT4908,Trypostega,sp. 1,,008N,079W,0,008N,Sheet,343.09,1,260.02,65206.47
Recent.PDT,1,PDT4908,Trypostega,sp. 1,,,,,,Sheet,433.21,2,296.8,83695.79
Recent.PDT,1,PDT4908,Trypostega,sp. 1,,,,,,Sheet,445.45,3,246.95,65623.41
Recent.PDT,1,PDT4923,Cribrilina,cryptooecium ,Norman,050N,003W,0,050N,Sheet,482.48,1,270.64,102340.87
Recent.PDT,1,PDT4923,Cribrilina,cryptooecium ,Norman,,,,,Sheet,407.58,2,279.58,109127.18
Recent.PDT,1,PDT4923,Cribrilina,cryptooecium ,Norman,,,,,Sheet,421.19,3,255.52,83546.8
Recent.PDT,1,PDT4925,Figularia,figularis ,,050N,003W,0,050N,Sheet,794.08,1,537.88,349785.21
Recent.PDT,1,PDT4925,Figularia,figularis ,,,,,,Sheet,856.51,2,562.08,397152.19
Recent.PDT,1,PDT4925,Figularia,figularis ,,,,,,Sheet,924.32,3,521.96,423699.66
Campanian.PDT,1,pdt4927,Pelmatopora,suffolta ,(Brydone),053N,001E,76,043N,Sheet,967.75,1,596.9,387096.6
Campanian.PDT,1,pdt4927,Pelmatopora,suffolta ,(Brydone),,,,,Sheet,989.55,2,544,380728.55
Campanian.PDT,1,pdt4927,Pelmatopora,suffolta ,(Brydone),,,,,Sheet,1047.65,3,598.42,438661.63
Campanian.PDT,2,pdt4927,Pelmatopora,suffolta ,(Brydone),,,,,Sheet,963.2,1,,
Campanian.PDT,2,pdt4927,Pelmatopora,suffolta ,(Brydone),,,,,Sheet,1000.98,2,,
Campanian.PDT,2,pdt4927,Pelmatopora,suffolta ,(Brydone),,,,,Sheet,1061.25,3,,
Campanian.PDT,3,pdt4927,Pelmatopora,suffolta ,(Brydone),,,,,Sheet,950.37,1,,
Campanian.PDT,3,pdt4927,Pelmatopora,suffolta ,(Brydone),,,,,Sheet,1008.32,2,,
Campanian.PDT,3,pdt4927,Pelmatopora,suffolta ,(Brydone),,,,,Sheet,1068.22,3,,
Campanian.PDT,1,pdt4931,Castanopora,magnifica,(d'Orbigny),053N,001E,76,043N,Sheet,1020.74,1,693.8,524946.49
Campanian.PDT,1,pdt4931,Castanopora,magnifica,(d'Orbigny),,,,,Sheet,994.21,2,598.85,443269.92
Campanian.PDT,1,pdt4931,Castanopora,magnifica,(d'Orbigny),,,,,Sheet,973.45,3,697.24,495490.49
Pliocene.PDT,1,PDT4937,Puellina,sp. 2,,034N,078W,3,034N,Sheet,427.02,1,353.37,133312.56
Pliocene.PDT,1,PDT4937,Puellina,sp. 2,,,,,,Sheet,451.29,2,331.02,98651.89
Pliocene.PDT,1,PDT4937,Puellina,sp. 2,,,,,,Sheet,432.06,3,323.11,89113.57
Pliocene.PDT,1,PDT4972,Woodipora,holostoma ,(Wood),052N,001E,3,052N,Sheet,594.58,1,444.66,262157.24
Pliocene.PDT,1,PDT4972,Woodipora,holostoma ,(Wood),,,,,Sheet,620.33,2,455.26,229632.35
Pliocene.PDT,1,PDT4972,Woodipora,holostoma ,(Wood),,,,,Sheet,606.49,3,423.78,238550.91
Jurassic.PDT,1,pdt4977,Pyriporopsis,portlandensis ,Pohowsky,053N,003W,149,037N,Runner,620.52,1,421.33,206735.74
Jurassic.PDT,1,pdt4977,Pyriporopsis,portlandensis ,Pohowsky,,,,,Runner,693.46,2,357.09,156002.55
Jurassic.PDT,1,pdt4977,Pyriporopsis,portlandensis ,Pohowsky,,,,,Runner,663.38,3,412.12,185157.79
Jurassic.PDT,2,pdt4977,Pyriporopsis ,portlandensis ,Pohowsky,,,,,Runner,620.71,1,,
Jurassic.PDT,2,pdt4977,Pyriporopsis ,portlandensis ,Pohowsky,,,,,Runner,637.01,2,,
Jurassic.PDT,2,pdt4977,Pyriporopsis ,portlandensis ,Pohowsky,,,,,Runner,619.35,3,,
Jurassic.PDT,3,pdt4977,Pyriporopsis ,portlandensis ,Pohowsky,,,,,Runner,607.9,1,,
Jurassic.PDT,3,pdt4977,Pyriporopsis ,portlandensis ,Pohowsky,,,,,Runner,643.62,2,,
Jurassic.PDT,3,pdt4977,Pyriporopsis ,portlandensis ,Pohowsky,,,,,Runner,599.51,3,,
Recent.PDT,1,PDT4987,Ipsibuffonella,,,059S,066W,0,059S,Sheet,1439.39,1,1220.22,1174050.48
Recent.PDT,1,PDT4987,Ipsibuffonella,,,,,,,Sheet,1419.27,2,1205.73,1211870.29
Recent.PDT,1,PDT4987,Ipsibuffonella,,,,,,,Sheet,1602.07,3,1267.83,1356753.27
Recent.PDT,2,PDT4987,Ipsibuffonella,,,,,0,,Sheet,1504.622,1,1218.515,1269562.189
Recent.PDT,2,PDT4987,Ipsibuffonella,,,,,,,Sheet,1428.604,2,1212.866,1284015.796
Recent.PDT,2,PDT4987,Ipsibuffonella,,,,,,,Sheet,1575.752,3,1258.727,1393731.812
Recent.PDT,3,PDT4987,Ipsibuffonella,,,,,,,Sheet,1458.895,,1194.992,1254587.954
Recent.PDT,3,PDT4987,Ipsibuffonella,,,,,,,Sheet,1391.897,,1281.564,1276974.93
Recent.PDT,3,PDT4987,Ipsibuffonella,,,,,,,Sheet,1647.198,,1264.21,1428651.032
Santonian.PDT,1,pdt5012,Graptoporella,scripta,(Lang),048N,001E,85,038N,Erect,684.99,1,279.98,168685.31
Santonian.PDT,1,pdt5012,Graptoporella,scripta,(Lang),,,,,Erect,651.95,2,265.06,144973.23
Santonian.PDT,1,pdt5012,Graptoporella,scripta,(Lang),,,,,Erect,565.42,3,264.25,154199.88
Santonian.PDT,2,pdt5012,GraptoPorella,scripta,(Lang),,,,,Erect,683.7,1,300.9,203176.68
Santonian.PDT,2,pdt5012,GraptoPorella,scripta,(Lang),,,,,Erect,655.03,2,259.79,156579.42
Santonian.PDT,2,pdt5012,GraptoPorella,scripta,(Lang),,,,,Erect,545.82,3,282.73,156448.54
Santonian.PDT,3,pdt5012,GraptoPorella,scripta,(Lang),,,,,Erect,691.9,1,326.67,182189.17
Santonian.PDT,3,pdt5012,GraptoPorella,scripta,(Lang),,,,,Erect,627.57,2,267.24,175306.37
Santonian.PDT,3,pdt5012,GraptoPorella,scripta,(Lang),,,,,Erect,549.86,3,298.48,152950.63
Maastrichtian.PDT,1,pdt5089,Wilbertopora,hayesi,"Taylor & McKinney, 2006",032N,088W,68,033N,Sheet,595.57,1,388.94,161565.71
Maastrichtian.PDT,1,pdt5089,Wilbertopora,hayesi,"Taylor & McKinney, 2006",,,,,Sheet,621,2,341.86,153811.52
Maastrichtian.PDT,1,pdt5089,Wilbertopora,hayesi,"Taylor & McKinney, 2006",,,,,Sheet,552.88,3,384.81,151864.52
Campanian.PDT,1,pdt5095,Flustrellaria,cf. anatina ,"(Canu & Bassler, 1926)",033N,089W,75,034N,Sheet,562.23,1,347.65,165697.28
Campanian.PDT,1,pdt5095,Flustrellaria,cf. anatina ,"(Canu & Bassler, 1926)",,,,,Sheet,531.47,2,337.68,152621.88
Campanian.PDT,1,pdt5095,Flustrellaria,cf. anatina ,"(Canu & Bassler, 1926)",,,,,Sheet,543.15,3,335.79,161597.22
Pliocene.PDT,1,PDT5105,Inversiula,,,064S,057W,4,065S,Sheet,837.76,1,544.95,336933.38
Pliocene.PDT,1,PDT5105,Inversiula,,,,,,,Sheet,766.74,2,484.81,302237.81
Pliocene.PDT,1,PDT5105,Inversiula,,,,,,,Sheet,854.15,3,597.36,291989.16
Campanian.PDT,1,pdt5179,Ellisina,kristeri ,Taylor & McKinney,040N,076W,74,038N,Sheet,713.83,1,289.74,152211.65
Campanian.PDT,1,pdt5179,Ellisina,kristeri ,Taylor & McKinney,,,,,Sheet,750.31,2,292.86,141926.28
Campanian.PDT,1,pdt5179,Ellisina,kristeri ,Taylor & McKinney,,,,,Sheet,661.9,3,281.37,135130.8
Campanian.PDT,2,pdt5179,Ellisina,kristeri ,Taylor & McKinney,,,,,Sheet,687.29,1,,
Campanian.PDT,2,pdt5179,Ellisina,kristeri ,Taylor & McKinney,,,,,Sheet,642.88,2,,
Campanian.PDT,2,pdt5179,Ellisina,kristeri ,Taylor & McKinney,,,,,Sheet,652.95,3,,
Campanian.PDT,3,pdt5179,Ellisina,kristeri ,Taylor & McKinney,,,,,Sheet,687.35,1,,
Campanian.PDT,3,pdt5179,Ellisina,kristeri ,Taylor & McKinney,,,,,Sheet,636.67,2,,
Campanian.PDT,3,pdt5179,Ellisina,kristeri ,Taylor & McKinney,,,,,Sheet,641.96,3,,
Campanian.PDT,1,pdt5193,Balantiostoma,nomas,"(Shaw, 1967)",040N,076W,73,038N,Sheet,390.68,1,251.47,80930.29
Campanian.PDT,1,pdt5193,Balantiostoma,nomas,"(Shaw, 1967)",,,,,Sheet,482.72,2,234.22,116329.64
